ParkName,ParkCode,Region,Location,Year,Month,Count
Natural Bridges NM,NABR,Intermountain,TRAFFIC COUNT AT ENTRANCE,2017,5,"7,704"
Natural Bridges NM,NABR,Intermountain,TRAFFIC COUNT AT ENTRANCE,2017,6,"5,030"
Natural Bridges NM,NABR,Intermountain,TRAFFIC COUNT AT ENTRANCE,2017,7,"4,014"
Natural Bridges NM,NABR,Intermountain,TRAFFIC COUNT AT ENTRANCE,2017,8,"3,863"
Natural Bridges NM,NABR,Intermountain,TRAFFIC COUNT AT ENTRANCE,2017,9,"6,119"
Natural Bridges NM,NABR,Intermountain,TRAFFIC COUNT AT ENTRANCE,2017,10,"5,448"
Natural Bridges NM,NABR,Intermountain,TRAFFIC COUNT AT ENTRANCE,2017,11,"1,865"
Natural Bridges NM,NABR,Intermountain,TRAFFIC COUNT AT ENTRANCE,2017,12,"1,098"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT HORSE BARN,2017,1,693
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT HORSE BARN,2017,2,727
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT HORSE BARN,2017,3,"1,120"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT HORSE BARN,2017,4,"1,103"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT HORSE BARN,2017,5,"1,250"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT HORSE BARN,2017,6,"1,311"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT HORSE BARN,2017,7,"1,237"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT HORSE BARN,2017,8,"1,351"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT HORSE BARN,2017,9,"1,691"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT HORSE BARN,2017,10,"1,881"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT HORSE BARN,2017,11,"1,093"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT HORSE BARN,2017,12,995
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT VC,2017,1,"1,232"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT VC,2017,2,"1,328"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT VC,2017,3,"2,533"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT VC,2017,4,"3,328"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT VC,2017,5,"3,918"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT VC,2017,6,"3,762"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT VC,2017,7,"3,752"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT VC,2017,8,"3,999"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT VC,2017,9,"4,654"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT VC,2017,10,"4,677"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT VC,2017,11,"2,359"
Navajo NM,NAVA,Intermountain,TRAFFIC COUNT AT VC,2017,12,"1,879"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT CANYON RIM VC,2017,1,"4,869"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT CANYON RIM VC,2017,2,"6,040"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT CANYON RIM VC,2017,3,"8,753"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT CANYON RIM VC,2017,4,"13,132"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT CANYON RIM VC,2017,5,"13,901"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT CANYON RIM VC,2017,6,"19,661"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT CANYON RIM VC,2017,7,"27,149"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT CANYON RIM VC,2017,8,"19,744"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT CANYON RIM VC,2017,9,"15,055"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT CANYON RIM VC,2017,10,"18,083"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT CANYON RIM VC,2017,11,"9,082"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT CANYON RIM VC,2017,12,"5,442"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GLADE CREEK,2017,1,941
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GLADE CREEK,2017,2,"1,384"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GLADE CREEK,2017,3,"1,893"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GLADE CREEK,2017,4,"3,343"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GLADE CREEK,2017,5,"3,245"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GLADE CREEK,2017,6,"7,744"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GLADE CREEK,2017,7,"7,062"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GLADE CREEK,2017,8,"5,060"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GLADE CREEK,2017,9,"3,602"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GLADE CREEK,2017,10,"3,013"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GLADE CREEK,2017,11,"1,460"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GLADE CREEK,2017,12,794
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GRANDVIEW,2017,1,"1,192"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GRANDVIEW,2017,2,"3,031"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GRANDVIEW,2017,3,"3,463"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GRANDVIEW,2017,4,"8,644"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GRANDVIEW,2017,5,"5,870"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GRANDVIEW,2017,6,"10,655"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GRANDVIEW,2017,7,"10,994"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GRANDVIEW,2017,8,"7,477"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GRANDVIEW,2017,9,"6,107"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GRANDVIEW,2017,10,"5,442"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GRANDVIEW,2017,11,"2,851"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT GRANDVIEW,2017,12,"2,401"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE AREA,2017,1,844
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE AREA,2017,2,910
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE AREA,2017,3,"1,380"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE AREA,2017,4,"2,178"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE AREA,2017,5,"2,920"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE AREA,2017,6,"3,270"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE AREA,2017,7,"4,341"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE AREA,2017,8,"2,687"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE AREA,2017,9,"1,758"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE AREA,2017,10,996
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE AREA,2017,11,765
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE AREA,2017,12,487
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,1,"1,879"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,2,"2,258"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,3,"2,925"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,4,"3,753"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,5,"4,904"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,6,"6,283"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,7,"6,171"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,8,"5,545"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,9,"4,213"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,10,"5,462"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,11,"3,376"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,12,"2,536"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,1,940
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,2,"1,129"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,3,"1,463"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,4,"1,877"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,5,"2,452"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,6,"3,142"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,7,"3,086"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,8,"2,773"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,9,"2,107"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,10,"2,731"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,11,"1,688"
New River Gorge NR,NERI,Northeast,TRAFFIC COUNT AT SANDSTONE VISITOR CENTER,2017,12,"1,268"
North Cascades NP,NOCA,Pacific West,TRAFFIC COUNT AT CASCADES RIVER ROAD,2017,1,25
North Cascades NP,NOCA,Pacific West,TRAFFIC COUNT AT CASCADES RIVER ROAD,2017,2,0
North Cascades NP,NOCA,Pacific West,TRAFFIC COUNT AT CASCADES RIVER ROAD,2017,3,0
North Cascades NP,NOCA,Pacific West,TRAFFIC COUNT AT CASCADES RIVER ROAD,2017,4,188
North Cascades NP,NOCA,Pacific West,TRAFFIC COUNT AT CASCADES RIVER ROAD,2017,5,537
North Cascades NP,NOCA,Pacific West,TRAFFIC COUNT AT CASCADES RIVER ROAD,2017,6,"1,265"
North Cascades NP,NOCA,Pacific West,TRAFFIC COUNT AT CASCADES RIVER ROAD,2017,7,"3,016"
North Cascades NP,NOCA,Pacific West,TRAFFIC COUNT AT CASCADES RIVER ROAD,2017,8,"3,906"
North Cascades NP,NOCA,Pacific West,TRAFFIC COUNT AT CASCADES RIVER ROAD,2017,9,"2,132"
North Cascades NP,NOCA,Pacific West,TRAFFIC COUNT AT CASCADES RIVER ROAD,2017,10,454
North Cascades NP,NOCA,Pacific West,TRAFFIC COUNT AT CASCADES RIVER ROAD,2017,11,80
North Cascades NP,NOCA,Pacific West,TRAFFIC COUNT AT CASCADES RIVER ROAD,2017,12,30
Ocmulgee NM,OCMU,Southeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,1,"3,392"
Ocmulgee NM,OCMU,Southeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,2,"3,840"
Ocmulgee NM,OCMU,Southeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,3,"5,269"
Ocmulgee NM,OCMU,Southeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,4,"4,488"
Ocmulgee NM,OCMU,Southeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,5,"3,408"
Ocmulgee NM,OCMU,Southeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,6,"3,724"
Ocmulgee NM,OCMU,Southeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,7,"3,626"
Ocmulgee NM,OCMU,Southeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,8,"8,026"
Ocmulgee NM,OCMU,Southeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,9,"5,300"
Ocmulgee NM,OCMU,Southeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,10,"3,573"
Ocmulgee NM,OCMU,Southeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,11,"3,428"
Ocmulgee NM,OCMU,Southeast,TRAFFIC COUNT AT MAIN ENTRANCE,2017,12,"2,810"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2017,1,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2017,2,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2017,3,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2017,4,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2017,5,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2017,6,"1,745"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2017,7,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2017,8,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2017,9,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2017,10,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2017,11,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DEER PARK (ENTRANCE LANE),2017,12,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DOSEWALLIPS,2017,1,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DOSEWALLIPS,2017,2,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DOSEWALLIPS,2017,3,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DOSEWALLIPS,2017,4,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DOSEWALLIPS,2017,5,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DOSEWALLIPS,2017,6,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DOSEWALLIPS,2017,7,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DOSEWALLIPS,2017,8,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DOSEWALLIPS,2017,9,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DOSEWALLIPS,2017,10,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DOSEWALLIPS,2017,11,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT DOSEWALLIPS,2017,12,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2017,1,"2,311"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2017,2,"2,100"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2017,3,"3,500"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2017,4,"8,350"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2017,5,"9,130"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2017,6,"6,112"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2017,7,"12,475"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2017,8,"15,309"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2017,9,"2,450"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2017,10,"1,134"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2017,11,"1,798"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EAST BEACH ROAD (NORTHBOUND LANE),2017,12,"1,743"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2017,1,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2017,2,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2017,3,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2017,4,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2017,5,"9,564"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2017,6,"1,967"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2017,7,"1,115"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2017,8,"1,591"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2017,9,"1,622"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2017,10,156
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2017,11,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE LANE TO ELWHA,2017,12,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2017,1,"4,350"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2017,2,"2,650"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2017,3,"3,562"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2017,4,"12,741"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2017,5,"8,446"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2017,6,"10,700"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2017,7,"16,951"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2017,8,"20,321"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2017,9,"14,023"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2017,10,"5,300"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2017,11,"2,032"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT ENTRANCE TO RUBY BEACH PARKING AREA,2017,12,"2,270"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2017,1,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2017,2,"1,640"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2017,3,"2,300"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2017,4,"4,315"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2017,5,"4,321"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2017,6,"5,975"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2017,7,"9,683"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2017,8,"7,400"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2017,9,"4,212"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2017,10,"1,929"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2017,11,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT EXIT LANE AT STAIRCASE RANGER STATION (HOODSPORT),2017,12,0
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2017,1,"3,400"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2017,2,"2,346"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2017,3,"2,121"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2017,4,"2,200"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2017,5,"13,102"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2017,6,"20,911"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2017,7,"36,064"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2017,8,"30,412"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2017,9,"22,512"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2017,10,"9,673"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2017,11,"1,848"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT FEE COLLECTION STATION (HURRICANE),2017,12,"3,881"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2017,1,"17,100"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2017,2,"25,900"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2017,3,"21,714"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2017,4,"40,245"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2017,5,"51,231"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2017,6,"58,643"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2017,7,"37,231"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2017,8,"41,397"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2017,9,"35,480"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2017,10,"22,413"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2017,11,"27,478"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HIGHWAY 101 (WESTBOUND LANE),2017,12,"17,945"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HOH ENTRANCE STATION (ENTRANCE LANE),2017,1,"5,400"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HOH ENTRANCE STATION (ENTRANCE LANE),2017,2,"3,335"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HOH ENTRANCE STATION (ENTRANCE LANE),2017,3,"7,161"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HOH ENTRANCE STATION (ENTRANCE LANE),2017,4,"10,415"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HOH ENTRANCE STATION (ENTRANCE LANE),2017,5,"11,340"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HOH ENTRANCE STATION (ENTRANCE LANE),2017,6,"18,243"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HOH ENTRANCE STATION (ENTRANCE LANE),2017,7,"23,452"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HOH ENTRANCE STATION (ENTRANCE LANE),2017,8,"26,713"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HOH ENTRANCE STATION (ENTRANCE LANE),2017,9,"23,417"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HOH ENTRANCE STATION (ENTRANCE LANE),2017,10,"19,212"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HOH ENTRANCE STATION (ENTRANCE LANE),2017,11,"8,913"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT HOH ENTRANCE STATION (ENTRANCE LANE),2017,12,"1,356"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT MORA ENTRANCE ROAD,2017,1,"1,845"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT MORA ENTRANCE ROAD,2017,2,"2,512"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT MORA ENTRANCE ROAD,2017,3,"3,298"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT MORA ENTRANCE ROAD,2017,4,"6,100"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT MORA ENTRANCE ROAD,2017,5,"4,356"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT MORA ENTRANCE ROAD,2017,6,"12,678"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT MORA ENTRANCE ROAD,2017,7,"9,120"
Olympic NP,OLYM,Pacific West,TRAFFIC COUNT AT MORA ENTRANCE ROAD,2017,8,"15,937"
