ParkName,UnitCode,ParkType,Region,State,Year,Month,DayVisits,LodgingOther,CampingOther,CampingTent,CampingRV,CampingBackcountry
President W.J. Clinton Birthplace Home NHS,WICL,National Historic Site,Southeast,AR,2017,3,"1,159",0,0,0,0,0
President W.J. Clinton Birthplace Home NHS,WICL,National Historic Site,Southeast,AR,2017,4,758,0,0,0,0,0
President W.J. Clinton Birthplace Home NHS,WICL,National Historic Site,Southeast,AR,2017,5,"1,122",0,0,0,0,0
President W.J. Clinton Birthplace Home NHS,WICL,National Historic Site,Southeast,AR,2017,6,"1,042",0,0,0,0,0
President W.J. Clinton Birthplace Home NHS,WICL,National Historic Site,Southeast,AR,2017,7,"1,683",0,0,0,0,0
President W.J. Clinton Birthplace Home NHS,WICL,National Historic Site,Southeast,AR,2017,8,928,0,0,0,0,0
President W.J. Clinton Birthplace Home NHS,WICL,National Historic Site,Southeast,AR,2017,9,726,0,0,0,0,0
President W.J. Clinton Birthplace Home NHS,WICL,National Historic Site,Southeast,AR,2017,10,878,0,0,0,0,0
President W.J. Clinton Birthplace Home NHS,WICL,National Historic Site,Southeast,AR,2017,11,633,0,0,0,0,0
President W.J. Clinton Birthplace Home NHS,WICL,National Historic Site,Southeast,AR,2017,12,612,0,0,0,0,0
President's Park,PRPA,Park (Other),National Capital,DC,2017,1,"554,571",0,0,0,0,0
President's Park,PRPA,Park (Other),National Capital,DC,2017,2,"21,176",0,0,0,0,0
President's Park,PRPA,Park (Other),National Capital,DC,2017,3,"60,412",0,0,0,0,0
President's Park,PRPA,Park (Other),National Capital,DC,2017,4,"137,604",0,0,0,0,0
President's Park,PRPA,Park (Other),National Capital,DC,2017,5,"77,096",0,0,0,0,0
President's Park,PRPA,Park (Other),National Capital,DC,2017,6,"72,150",0,0,0,0,0
President's Park,PRPA,Park (Other),National Capital,DC,2017,7,"81,094",0,0,0,0,0
President's Park,PRPA,Park (Other),National Capital,DC,2017,8,"67,487",0,0,0,0,0
President's Park,PRPA,Park (Other),National Capital,DC,2017,9,"43,685",0,0,0,0,0
President's Park,PRPA,Park (Other),National Capital,DC,2017,10,"55,351",0,0,0,0,0
President's Park,PRPA,Park (Other),National Capital,DC,2017,11,"61,465",0,0,0,0,0
President's Park,PRPA,Park (Other),National Capital,DC,2017,12,"245,822",0,0,0,0,0
Prince William Forest Park,PRWI,Park (Other),National Capital,VA,2017,1,"15,960",0,"1,087",395,0,0
Prince William Forest Park,PRWI,Park (Other),National Capital,VA,2017,2,"22,730",0,916,562,0,0
Prince William Forest Park,PRWI,Park (Other),National Capital,VA,2017,3,"20,004",0,94,"1,838",45,19
Prince William Forest Park,PRWI,Park (Other),National Capital,VA,2017,4,"34,468",0,"2,672","2,434",135,26
Prince William Forest Park,PRWI,Park (Other),National Capital,VA,2017,5,"37,708",0,"3,701","4,010",266,47
Prince William Forest Park,PRWI,Park (Other),National Capital,VA,2017,6,"41,282",0,"3,810","2,424",137,18
Prince William Forest Park,PRWI,Park (Other),National Capital,VA,2017,7,"38,400",0,"3,648","2,079",196,20
Prince William Forest Park,PRWI,Park (Other),National Capital,VA,2017,8,"38,248",0,"3,164","1,528",122,15
Prince William Forest Park,PRWI,Park (Other),National Capital,VA,2017,9,"37,336",0,"2,885","2,439",99,47
Prince William Forest Park,PRWI,Park (Other),National Capital,VA,2017,10,"36,015",0,"2,758","2,942",151,44
Prince William Forest Park,PRWI,Park (Other),National Capital,VA,2017,11,"24,738",0,"2,151","1,863",123,9
Prince William Forest Park,PRWI,Park (Other),National Capital,VA,2017,12,"13,651",0,"1,162",611,0,0
Pu'uhonua o Honaunau NHP,PUHO,National Historical Park,Pacific West,HI,2017,1,"43,355",0,0,0,0,0
Pu'uhonua o Honaunau NHP,PUHO,National Historical Park,Pacific West,HI,2017,2,"40,551",0,0,0,0,0
Pu'uhonua o Honaunau NHP,PUHO,National Historical Park,Pacific West,HI,2017,3,"55,774",0,0,0,0,0
Pu'uhonua o Honaunau NHP,PUHO,National Historical Park,Pacific West,HI,2017,4,"38,629",0,0,0,0,0
Pu'uhonua o Honaunau NHP,PUHO,National Historical Park,Pacific West,HI,2017,5,"44,165",0,0,0,0,0
Pu'uhonua o Honaunau NHP,PUHO,National Historical Park,Pacific West,HI,2017,6,"44,123",0,0,0,0,0
Pu'uhonua o Honaunau NHP,PUHO,National Historical Park,Pacific West,HI,2017,7,"49,282",0,0,0,0,0
Pu'uhonua o Honaunau NHP,PUHO,National Historical Park,Pacific West,HI,2017,8,"39,921",0,0,0,0,0
Pu'uhonua o Honaunau NHP,PUHO,National Historical Park,Pacific West,HI,2017,9,"36,599",0,0,0,0,0
Pu'uhonua o Honaunau NHP,PUHO,National Historical Park,Pacific West,HI,2017,10,"28,652",0,0,0,0,0
Pu'uhonua o Honaunau NHP,PUHO,National Historical Park,Pacific West,HI,2017,11,"38,764",0,0,0,0,0
Pu'uhonua o Honaunau NHP,PUHO,National Historical Park,Pacific West,HI,2017,12,"45,920",0,0,0,0,0
Pu'ukohola Heiau NHS,PUHE,National Historic Site,Pacific West,HI,2017,1,"14,708",0,0,0,0,0
Pu'ukohola Heiau NHS,PUHE,National Historic Site,Pacific West,HI,2017,2,"16,564",0,0,0,0,0
Pu'ukohola Heiau NHS,PUHE,National Historic Site,Pacific West,HI,2017,3,"14,476",0,0,0,0,0
Pu'ukohola Heiau NHS,PUHE,National Historic Site,Pacific West,HI,2017,4,"12,207",0,0,0,0,0
Pu'ukohola Heiau NHS,PUHE,National Historic Site,Pacific West,HI,2017,5,"12,967",0,0,0,0,0
Pu'ukohola Heiau NHS,PUHE,National Historic Site,Pacific West,HI,2017,6,"10,345",0,0,0,0,0
Pu'ukohola Heiau NHS,PUHE,National Historic Site,Pacific West,HI,2017,7,"11,034",0,0,0,0,0
Pu'ukohola Heiau NHS,PUHE,National Historic Site,Pacific West,HI,2017,8,"11,174",0,0,0,0,0
Pu'ukohola Heiau NHS,PUHE,National Historic Site,Pacific West,HI,2017,9,"10,061",0,0,0,0,0
Pu'ukohola Heiau NHS,PUHE,National Historic Site,Pacific West,HI,2017,10,"10,717",0,0,0,0,0
Pu'ukohola Heiau NHS,PUHE,National Historic Site,Pacific West,HI,2017,11,"11,448",0,0,0,0,0
Pu'ukohola Heiau NHS,PUHE,National Historic Site,Pacific West,HI,2017,12,"11,558",0,0,0,0,0
Rainbow Bridge NM,RABR,National Monument,Intermountain,UT,2017,1,100,0,0,0,0,0
Rainbow Bridge NM,RABR,National Monument,Intermountain,UT,2017,2,130,0,0,0,0,0
Rainbow Bridge NM,RABR,National Monument,Intermountain,UT,2017,3,350,0,0,0,0,0
Rainbow Bridge NM,RABR,National Monument,Intermountain,UT,2017,4,"3,622",0,0,0,0,0
Rainbow Bridge NM,RABR,National Monument,Intermountain,UT,2017,5,"14,686",0,0,0,0,0
Rainbow Bridge NM,RABR,National Monument,Intermountain,UT,2017,6,"20,561",0,0,0,0,0
Rainbow Bridge NM,RABR,National Monument,Intermountain,UT,2017,7,"23,277",0,0,0,0,0
Rainbow Bridge NM,RABR,National Monument,Intermountain,UT,2017,8,"20,100",0,0,0,0,0
Rainbow Bridge NM,RABR,National Monument,Intermountain,UT,2017,9,"21,961",0,0,0,0,0
Rainbow Bridge NM,RABR,National Monument,Intermountain,UT,2017,10,"3,481",0,0,0,0,0
Rainbow Bridge NM,RABR,National Monument,Intermountain,UT,2017,11,0,0,0,0,0,0
Rainbow Bridge NM,RABR,National Monument,Intermountain,UT,2017,12,150,0,0,0,0,0
Redwood NP,REDW,National Park,Pacific West,CA,2017,1,"24,830",0,0,58,0,56
Redwood NP,REDW,National Park,Pacific West,CA,2017,2,"16,308",0,0,30,0,8
Redwood NP,REDW,National Park,Pacific West,CA,2017,3,"19,301",0,0,277,0,122
Redwood NP,REDW,National Park,Pacific West,CA,2017,4,"32,127",0,0,213,0,106
Redwood NP,REDW,National Park,Pacific West,CA,2017,5,"49,170",0,0,322,0,465
Redwood NP,REDW,National Park,Pacific West,CA,2017,6,"59,862",0,0,559,0,906
Redwood NP,REDW,National Park,Pacific West,CA,2017,7,"68,427",0,0,605,0,"1,284"
Redwood NP,REDW,National Park,Pacific West,CA,2017,8,"51,747",0,0,624,0,"1,045"
Redwood NP,REDW,National Park,Pacific West,CA,2017,9,"43,677",0,0,214,0,382
Redwood NP,REDW,National Park,Pacific West,CA,2017,10,"31,446",0,0,285,0,255
Redwood NP,REDW,National Park,Pacific West,CA,2017,11,"21,096",0,0,79,0,65
Redwood NP,REDW,National Park,Pacific West,CA,2017,12,"27,009",0,0,97,0,75
Richmond NBP,RICH,National Battlefield Park,Northeast,VA,2017,1,"12,333",0,0,0,0,0
Richmond NBP,RICH,National Battlefield Park,Northeast,VA,2017,2,"17,590",0,0,0,0,0
Richmond NBP,RICH,National Battlefield Park,Northeast,VA,2017,3,"20,570",0,0,0,0,0
Richmond NBP,RICH,National Battlefield Park,Northeast,VA,2017,4,"23,871",0,0,0,0,0
Richmond NBP,RICH,National Battlefield Park,Northeast,VA,2017,5,"20,968",0,0,0,0,0
Richmond NBP,RICH,National Battlefield Park,Northeast,VA,2017,6,"22,487",0,0,0,0,0
Richmond NBP,RICH,National Battlefield Park,Northeast,VA,2017,7,"22,015",0,0,0,0,0
Richmond NBP,RICH,National Battlefield Park,Northeast,VA,2017,8,"21,134",0,0,0,0,0
Richmond NBP,RICH,National Battlefield Park,Northeast,VA,2017,9,"19,427",0,0,0,0,0
Richmond NBP,RICH,National Battlefield Park,Northeast,VA,2017,10,"17,232",0,0,0,0,0
Richmond NBP,RICH,National Battlefield Park,Northeast,VA,2017,11,"15,370",0,0,0,0,0
Richmond NBP,RICH,National Battlefield Park,Northeast,VA,2017,12,"11,017",0,0,0,0,0
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain,TX,2017,1,31,0,0,0,0,121
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain,TX,2017,2,70,0,0,0,0,414
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain,TX,2017,3,79,0,0,0,0,344
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain,TX,2017,4,23,0,0,0,0,46
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain,TX,2017,5,0,0,0,0,0,0
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain,TX,2017,6,8,0,0,0,0,8
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain,TX,2017,7,0,0,0,0,0,0
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain,TX,2017,8,0,0,0,0,0,0
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain,TX,2017,9,0,0,0,0,0,0
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain,TX,2017,10,21,0,0,0,0,216
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain,TX,2017,11,102,0,0,0,0,340
Rio Grande W&SR,RIGR,National Wild & Scenic River,Intermountain,TX,2017,12,65,0,0,0,0,206
River Raisin NBP,RIRA,National Battlefield Park,Midwest,MI,2017,1,"14,689",0,0,0,0,0
River Raisin NBP,RIRA,National Battlefield Park,Midwest,MI,2017,2,"16,536",0,0,0,0,0
River Raisin NBP,RIRA,National Battlefield Park,Midwest,MI,2017,3,"17,889",0,0,0,0,0
River Raisin NBP,RIRA,National Battlefield Park,Midwest,MI,2017,4,"18,255",0,0,0,0,0
River Raisin NBP,RIRA,National Battlefield Park,Midwest,MI,2017,5,"28,343",0,0,0,0,0
River Raisin NBP,RIRA,National Battlefield Park,Midwest,MI,2017,6,"26,293",0,0,0,0,0
River Raisin NBP,RIRA,National Battlefield Park,Midwest,MI,2017,7,"29,841",0,0,0,0,0
River Raisin NBP,RIRA,National Battlefield Park,Midwest,MI,2017,8,"25,878",0,0,0,0,0
River Raisin NBP,RIRA,National Battlefield Park,Midwest,MI,2017,9,"20,899",0,0,0,0,0
River Raisin NBP,RIRA,National Battlefield Park,Midwest,MI,2017,10,"17,308",0,0,0,0,0
River Raisin NBP,RIRA,National Battlefield Park,Midwest,MI,2017,11,"11,271",0,0,0,0,0
River Raisin NBP,RIRA,National Battlefield Park,Midwest,MI,2017,12,"11,611",0,0,0,0,0
Rock Creek Park,ROCR,Park (Other),National Capital,DC,2017,1,"142,885",0,0,0,0,0
Rock Creek Park,ROCR,Park (Other),National Capital,DC,2017,2,"134,250",0,0,0,0,0
Rock Creek Park,ROCR,Park (Other),National Capital,DC,2017,3,"165,169",0,0,0,0,0
Rock Creek Park,ROCR,Park (Other),National Capital,DC,2017,4,"195,957",0,0,0,0,0
Rock Creek Park,ROCR,Park (Other),National Capital,DC,2017,5,"206,123",0,0,0,0,0
Rock Creek Park,ROCR,Park (Other),National Capital,DC,2017,6,"251,824",0,0,0,0,0
Rock Creek Park,ROCR,Park (Other),National Capital,DC,2017,7,"267,357",0,0,0,0,0
Rock Creek Park,ROCR,Park (Other),National Capital,DC,2017,8,"348,392",0,0,0,0,0
Rock Creek Park,ROCR,Park (Other),National Capital,DC,2017,9,"272,246",0,0,0,0,0
Rock Creek Park,ROCR,Park (Other),National Capital,DC,2017,10,"222,996",0,0,0,0,0
Rock Creek Park,ROCR,Park (Other),National Capital,DC,2017,11,"156,773",0,0,0,0,0
Rock Creek Park,ROCR,Park (Other),National Capital,DC,2017,12,"119,816",0,0,0,0,0
Rocky Mountain NP,ROMO,National Park,Intermountain,CO,2017,1,"95,602",0,0,204,132,95
Rocky Mountain NP,ROMO,National Park,Intermountain,CO,2017,2,"98,832",0,0,168,111,148
Rocky Mountain NP,ROMO,National Park,Intermountain,CO,2017,3,"145,110",0,0,681,198,431
Rocky Mountain NP,ROMO,National Park,Intermountain,CO,2017,4,"158,360",0,0,"1,248",843,325
Rocky Mountain NP,ROMO,National Park,Intermountain,CO,2017,5,"263,222",0,0,"7,158","3,378","1,777"
Rocky Mountain NP,ROMO,National Park,Intermountain,CO,2017,6,"741,247",0,0,"27,714","13,623","8,330"
Rocky Mountain NP,ROMO,National Park,Intermountain,CO,2017,7,"885,478",0,0,"33,708","13,332","14,786"
Rocky Mountain NP,ROMO,National Park,Intermountain,CO,2017,8,"782,625",0,0,"31,401","13,074","11,498"
Rocky Mountain NP,ROMO,National Park,Intermountain,CO,2017,9,"681,160",0,0,"20,076","11,508","6,496"
Rocky Mountain NP,ROMO,National Park,Intermountain,CO,2017,10,"332,526",0,0,"1,218","1,032","1,007"
Rocky Mountain NP,ROMO,National Park,Intermountain,CO,2017,11,"140,223",0,0,351,252,186
Rocky Mountain NP,ROMO,National Park,Intermountain,CO,2017,12,"112,830",0,0,252,144,115
Roger Williams NMEM,ROWI,National Memorial,Northeast,RI,2017,1,0,0,0,0,0,0
Roger Williams NMEM,ROWI,National Memorial,Northeast,RI,2017,2,"2,657",0,0,0,0,0
Roger Williams NMEM,ROWI,National Memorial,Northeast,RI,2017,3,"2,894",0,0,0,0,0
Roger Williams NMEM,ROWI,National Memorial,Northeast,RI,2017,4,"6,042",0,0,0,0,0
Roger Williams NMEM,ROWI,National Memorial,Northeast,RI,2017,5,"6,261",0,0,0,0,0
Roger Williams NMEM,ROWI,National Memorial,Northeast,RI,2017,6,"8,222",0,0,0,0,0
Roger Williams NMEM,ROWI,National Memorial,Northeast,RI,2017,7,"15,102",0,0,0,0,0
Roger Williams NMEM,ROWI,National Memorial,Northeast,RI,2017,8,"18,752",0,0,0,0,0
Roger Williams NMEM,ROWI,National Memorial,Northeast,RI,2017,9,"7,916",0,0,0,0,0
Roger Williams NMEM,ROWI,National Memorial,Northeast,RI,2017,10,"6,923",0,0,0,0,0
Roger Williams NMEM,ROWI,National Memorial,Northeast,RI,2017,11,"3,754",0,0,0,0,0
Roger Williams NMEM,ROWI,National Memorial,Northeast,RI,2017,12,"2,447",0,0,0,0,0
Rosie The Riveter WWII Home Front,RORI,National Historical Park,Pacific West,,2017,1,"3,248",0,0,0,0,0
Rosie The Riveter WWII Home Front,RORI,National Historical Park,Pacific West,,2017,2,"4,693",0,0,0,0,0
Rosie The Riveter WWII Home Front,RORI,National Historical Park,Pacific West,,2017,3,"5,769",0,0,0,0,0
Rosie The Riveter WWII Home Front,RORI,National Historical Park,Pacific West,,2017,4,"5,679",0,0,0,0,0
Rosie The Riveter WWII Home Front,RORI,National Historical Park,Pacific West,,2017,5,"5,226",0,0,0,0,0
Rosie The Riveter WWII Home Front,RORI,National Historical Park,Pacific West,,2017,6,"5,259",0,0,0,0,0
Rosie The Riveter WWII Home Front,RORI,National Historical Park,Pacific West,,2017,7,"6,310",0,0,0,0,0
Rosie The Riveter WWII Home Front,RORI,National Historical Park,Pacific West,,2017,8,"6,930",0,0,0,0,0
Rosie The Riveter WWII Home Front,RORI,National Historical Park,Pacific West,,2017,9,"4,161",0,0,0,0,0
Rosie The Riveter WWII Home Front,RORI,National Historical Park,Pacific West,,2017,10,"3,695",0,0,0,0,0
Rosie The Riveter WWII Home Front,RORI,National Historical Park,Pacific West,,2017,11,"4,388",0,0,0,0,0
Rosie The Riveter WWII Home Front,RORI,National Historical Park,Pacific West,,2017,12,"5,569",0,0,0,0,0
Ross Lake NRA,ROLA,National Recreation Area,Pacific West,WA,2017,1,"3,910",0,0,32,0,19
Ross Lake NRA,ROLA,National Recreation Area,Pacific West,WA,2017,2,"3,076",0,0,15,0,13
Ross Lake NRA,ROLA,National Recreation Area,Pacific West,WA,2017,3,"4,003",0,0,17,0,18
Ross Lake NRA,ROLA,National Recreation Area,Pacific West,WA,2017,4,"4,626",0,0,67,46,127
Ross Lake NRA,ROLA,National Recreation Area,Pacific West,WA,2017,5,"68,519",0,0,"1,363",512,"1,333"
Ross Lake NRA,ROLA,National Recreation Area,Pacific West,WA,2017,6,"120,307","1,152",0,"4,342","1,891","4,416"
Ross Lake NRA,ROLA,National Recreation Area,Pacific West,WA,2017,7,"181,267","1,941",0,"10,325","4,320","9,364"
Ross Lake NRA,ROLA,National Recreation Area,Pacific West,WA,2017,8,"155,040","1,885",0,"9,689","3,079","8,768"
Ross Lake NRA,ROLA,National Recreation Area,Pacific West,WA,2017,9,"124,536","1,583",0,"3,730","1,787","3,201"
Ross Lake NRA,ROLA,National Recreation Area,Pacific West,WA,2017,10,"76,522","1,310",0,223,32,524
Ross Lake NRA,ROLA,National Recreation Area,Pacific West,WA,2017,11,"15,750",0,0,42,21,33
Ross Lake NRA,ROLA,National Recreation Area,Pacific West,WA,2017,12,"2,100",0,0,10,0,11
Russell Cave NM,RUCA,National Monument,Southeast,AL,2017,1,481,0,0,0,0,0
Russell Cave NM,RUCA,National Monument,Southeast,AL,2017,2,170,0,0,0,0,0
Russell Cave NM,RUCA,National Monument,Southeast,AL,2017,3,"2,224",0,0,0,0,0
Russell Cave NM,RUCA,National Monument,Southeast,AL,2017,4,"2,977",0,0,0,0,0
Russell Cave NM,RUCA,National Monument,Southeast,AL,2017,5,"2,381",0,0,0,0,0
Russell Cave NM,RUCA,National Monument,Southeast,AL,2017,6,"3,195",0,0,0,0,0
Russell Cave NM,RUCA,National Monument,Southeast,AL,2017,7,"2,590",0,0,0,0,0
Russell Cave NM,RUCA,National Monument,Southeast,AL,2017,8,"2,125",0,0,0,0,0
Russell Cave NM,RUCA,National Monument,Southeast,AL,2017,9,"2,325",0,0,0,0,0
Russell Cave NM,RUCA,National Monument,Southeast,AL,2017,10,"2,540",0,0,0,0,0
Russell Cave NM,RUCA,National Monument,Southeast,AL,2017,11,"1,921",0,0,0,0,0
Russell Cave NM,RUCA,National Monument,Southeast,AL,2017,12,"1,448",0,0,0,0,0
Sagamore Hill NHS,SAHI,National Historic Site,Northeast,NY,2017,1,"1,900",0,0,0,0,0
Sagamore Hill NHS,SAHI,National Historic Site,Northeast,NY,2017,2,"2,432",0,0,0,0,0
Sagamore Hill NHS,SAHI,National Historic Site,Northeast,NY,2017,3,"2,780",0,0,0,0,0
Sagamore Hill NHS,SAHI,National Historic Site,Northeast,NY,2017,4,"7,786",0,0,0,0,0
Sagamore Hill NHS,SAHI,National Historic Site,Northeast,NY,2017,5,"3,727",0,0,0,0,0
Sagamore Hill NHS,SAHI,National Historic Site,Northeast,NY,2017,6,"6,807",0,0,0,0,0
Sagamore Hill NHS,SAHI,National Historic Site,Northeast,NY,2017,7,"6,699",0,0,0,0,0
Sagamore Hill NHS,SAHI,National Historic Site,Northeast,NY,2017,8,"8,891",0,0,0,0,0
Sagamore Hill NHS,SAHI,National Historic Site,Northeast,NY,2017,9,"3,547",0,0,0,0,0
Sagamore Hill NHS,SAHI,National Historic Site,Northeast,NY,2017,10,"3,757",0,0,0,0,0
Sagamore Hill NHS,SAHI,National Historic Site,Northeast,NY,2017,11,"4,551",0,0,0,0,0
Sagamore Hill NHS,SAHI,National Historic Site,Northeast,NY,2017,12,"2,309",0,0,0,0,0
Saguaro NP,SAGU,National Park,Intermountain,AZ,2017,1,"106,868",0,0,0,0,210
Saguaro NP,SAGU,National Park,Intermountain,AZ,2017,2,"129,417",0,0,0,0,222
Saguaro NP,SAGU,National Park,Intermountain,AZ,2017,3,"139,654",0,0,0,0,702
Saguaro NP,SAGU,National Park,Intermountain,AZ,2017,4,"99,335",0,0,0,0,479
Saguaro NP,SAGU,National Park,Intermountain,AZ,2017,5,"61,633",0,0,0,0,124
Saguaro NP,SAGU,National Park,Intermountain,AZ,2017,6,"45,316",0,0,0,0,23
Saguaro NP,SAGU,National Park,Intermountain,AZ,2017,7,"51,672",0,0,0,0,7
Saguaro NP,SAGU,National Park,Intermountain,AZ,2017,8,"56,232",0,0,0,0,51
Saguaro NP,SAGU,National Park,Intermountain,AZ,2017,9,"43,075",0,0,0,0,128
Saguaro NP,SAGU,National Park,Intermountain,AZ,2017,10,"59,768",0,0,0,0,166
Saguaro NP,SAGU,National Park,Intermountain,AZ,2017,11,"81,806",0,0,0,0,116
Saguaro NP,SAGU,National Park,Intermountain,AZ,2017,12,"89,984",0,0,0,0,111
Saint Croix Island International Historic Site,SACR,International Historic Site,Northeast,ME,2017,1,0,0,0,0,0,0
Saint Croix Island International Historic Site,SACR,International Historic Site,Northeast,ME,2017,2,0,0,0,0,0,0
Saint Croix Island International Historic Site,SACR,International Historic Site,Northeast,ME,2017,3,0,0,0,0,0,0
Saint Croix Island International Historic Site,SACR,International Historic Site,Northeast,ME,2017,4,0,0,0,0,0,0
Saint Croix Island International Historic Site,SACR,International Historic Site,Northeast,ME,2017,5,"1,093",0,0,0,0,0
Saint Croix Island International Historic Site,SACR,International Historic Site,Northeast,ME,2017,6,"1,593",0,0,0,0,0
Saint Croix Island International Historic Site,SACR,International Historic Site,Northeast,ME,2017,7,"2,800",0,0,0,0,0
Saint Croix Island International Historic Site,SACR,International Historic Site,Northeast,ME,2017,8,"2,650",0,0,0,0,0
Saint Croix Island International Historic Site,SACR,International Historic Site,Northeast,ME,2017,9,"2,190",0,0,0,0,0
Saint Croix Island International Historic Site,SACR,International Historic Site,Northeast,ME,2017,10,"1,546",0,0,0,0,0
Saint Croix Island International Historic Site,SACR,International Historic Site,Northeast,ME,2017,11,0,0,0,0,0,0
Saint Croix Island International Historic Site,SACR,International Historic Site,Northeast,ME,2017,12,0,0,0,0,0,0
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest,WI,2017,1,609,0,0,0,0,39
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest,WI,2017,2,151,0,0,0,0,16
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest,WI,2017,3,211,0,0,0,0,26
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest,WI,2017,4,"25,571",0,0,0,0,"3,820"
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest,WI,2017,5,"88,560",0,0,0,0,"8,897"
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest,WI,2017,6,"158,528",0,0,0,0,"14,534"
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest,WI,2017,7,"189,342",0,0,0,0,"19,791"
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest,WI,2017,8,"166,780",0,0,0,0,"18,567"
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest,WI,2017,9,"110,869",0,0,0,0,"13,087"
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest,WI,2017,10,"27,831",0,0,0,0,"2,901"
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest,WI,2017,11,"3,588",0,0,0,0,32
Saint Croix NSR,SACN,National Wild & Scenic River,Midwest,WI,2017,12,435,0,0,0,0,33
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast,NY,2017,1,"1,060",0,0,0,0,0
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast,NY,2017,2,"2,175",0,0,0,0,0
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast,NY,2017,3,"3,255",0,0,0,0,0
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast,NY,2017,4,"2,350",0,0,0,0,0
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast,NY,2017,5,"2,090",0,0,0,0,0
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast,NY,2017,6,"2,320",0,0,0,0,0
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast,NY,2017,7,"1,370",0,0,0,0,0
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast,NY,2017,8,850,0,0,0,0,0
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast,NY,2017,9,895,0,0,0,0,0
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast,NY,2017,10,"2,450",0,0,0,0,0
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast,NY,2017,11,"1,210",0,0,0,0,0
Saint Paul's Church NHS,SAPA,National Historic Site,Northeast,NY,2017,12,"1,165",0,0,0,0,0
Saint-Gaudens NHS,SAGA,National Historic Site,Northeast,NH,2017,1,128,0,0,0,0,0
Saint-Gaudens NHS,SAGA,National Historic Site,Northeast,NH,2017,2,157,0,0,0,0,0
Saint-Gaudens NHS,SAGA,National Historic Site,Northeast,NH,2017,3,126,0,0,0,0,0
Saint-Gaudens NHS,SAGA,National Historic Site,Northeast,NH,2017,4,312,0,0,0,0,0
Saint-Gaudens NHS,SAGA,National Historic Site,Northeast,NH,2017,5,"1,923",0,0,0,0,0
Saint-Gaudens NHS,SAGA,National Historic Site,Northeast,NH,2017,6,"5,848",0,0,0,0,0
Saint-Gaudens NHS,SAGA,National Historic Site,Northeast,NH,2017,7,"8,761",0,0,0,0,0
Saint-Gaudens NHS,SAGA,National Historic Site,Northeast,NH,2017,8,"8,429",0,0,0,0,0
Saint-Gaudens NHS,SAGA,National Historic Site,Northeast,NH,2017,9,"5,267",0,0,0,0,0
Saint-Gaudens NHS,SAGA,National Historic Site,Northeast,NH,2017,10,"5,702",0,0,0,0,0
Saint-Gaudens NHS,SAGA,National Historic Site,Northeast,NH,2017,11,698,0,0,0,0,0
Saint-Gaudens NHS,SAGA,National Historic Site,Northeast,NH,2017,12,205,0,0,0,0,0
Salem Maritime NHS,SAMA,National Historic Site,Northeast,MA,2017,1,"4,058",0,0,0,0,0
Salem Maritime NHS,SAMA,National Historic Site,Northeast,MA,2017,2,"5,515",0,0,0,0,0
Salem Maritime NHS,SAMA,National Historic Site,Northeast,MA,2017,3,"7,696",0,0,0,0,0
Salem Maritime NHS,SAMA,National Historic Site,Northeast,MA,2017,4,"18,101",0,0,0,0,0
Salem Maritime NHS,SAMA,National Historic Site,Northeast,MA,2017,5,"24,971",0,0,0,0,0
Salem Maritime NHS,SAMA,National Historic Site,Northeast,MA,2017,6,"40,811",0,0,0,0,0
Salem Maritime NHS,SAMA,National Historic Site,Northeast,MA,2017,7,"57,342",0,0,0,0,0
Salem Maritime NHS,SAMA,National Historic Site,Northeast,MA,2017,8,"47,390",0,0,0,0,0
